"Gene.stable.ID","HGNC.symbol"
"ENSMUSG00000022763","AIFM3"
"ENSMUSG00000035513","NTNG2"
"ENSMUSG00000038331","SATB2"
"ENSMUSG00000093117","RNU6-699P"
"ENSMUSG00000054978","KBTBD13"
"ENSMUSG00000022613","MIOX"
"ENSMUSG00000095785","SPIN2A"
"ENSMUSG00000028936","RPL22"
"ENSMUSG00000073811","IFNA5"
"ENSMUSG00000073811","IFNA21"
"ENSMUSG00000117789","B4GAT1"
"ENSMUSG00000024579","PCYOX1L"
"ENSMUSG00000043987","CEP164"
"ENSMUSG00000076709","IGHV1-45"
"ENSMUSG00000076709","IGHV1-46"
"ENSMUSG00000076709","IGHV1-58"
"ENSMUSG00000076709","IGHV1-3"
"ENSMUSG00000076709","IGHV1-69"
"ENSMUSG00000076709","IGHV1-69-2"
"ENSMUSG00000076709","IGHV1-69D"
"ENSMUSG00000024908","PPP6R3"
"ENSMUSG00000032215","RSL24D1"
"ENSMUSG00000030059","TMF1"
"ENSMUSG00000041272","TOX"
"ENSMUSG00000042502","CD2BP2"
"ENSMUSG00000062209","ERBB4"
"ENSMUSG00000105393","TRAV12-1"
"ENSMUSG00000105393","TRAV12-2"
"ENSMUSG00000105393","TRAV12-3"
"ENSMUSG00000042249","GRK3"
"ENSMUSG00000065295","SNORD36A"
"ENSMUSG00000033006","SOX10"
"ENSMUSG00000062593","LAIR2"
"ENSMUSG00002075273","MIR628"
"ENSMUSG00000043050","TNP2"
"ENSMUSG00000044647","CSRNP3"
"ENSMUSG00000033955","TNKS1BP1"
"ENSMUSG00000075220","OR5AK3P"
"ENSMUSG00000027606","DNAJC5B"
"ENSMUSG00000007050","LSM2"
"ENSMUSG00002075706","RNU6-499P"
"ENSMUSG00000119823","SNORD116-5"
"ENSMUSG00000119823","SNORD116-1"
"ENSMUSG00000119823","SNORD116-3"
"ENSMUSG00000014873","SURF2"
"ENSMUSG00000020437","MYO1G"
"ENSMUSG00000024135","SRBD1"
"ENSMUSG00000074802","GAS2L3"
"ENSMUSG00000022674","UBE2V2"
"ENSMUSG00000057719","SH3RF2"
"ENSMUSG00000056215","LRGUK"
"ENSMUSG00000071078","NR2C2AP"
"ENSMUSG00000045790","CCDC149"
"ENSMUSG00000025470","ZNF511"
"ENSMUSG00000022542","SEPTIN12"
"ENSMUSG00000040356","SKIV2L"
"ENSMUSG00000031620","IQCM"
"ENSMUSG00000044948","CFAP43"
"ENSMUSG00000025777","GDAP1"
"ENSMUSG00000094023","TRAV12-1"
"ENSMUSG00000094023","TRAV12-2"
"ENSMUSG00000094023","TRAV12-3"
"ENSMUSG00000032263","BCKDHB"
"ENSMUSG00000063253","SCOC"
"ENSMUSG00000035057","MGAT4D"
"ENSMUSG00000031492","CHRNB3"
"ENSMUSG00000041025","IFFO2"
"ENSMUSG00000026730","PTER"
"ENSMUSG00000047875","GPR157"
"ENSMUSG00000046523","KCTD4"
"ENSMUSG00000059305","VPREB1"
"ENSMUSG00000029701","RBM28"
"ENSMUSG00000041052","SLC7A13"
"ENSMUSG00000028417","TAL2"
"ENSMUSG00000028036","PTGFR"
"ENSMUSG00000028960","UBE4B"
"ENSMUSG00000034171","FAAH"
"ENSMUSG00000055707","KLHL26"
"ENSMUSG00000022339","EBAG9"
"ENSMUSG00000064389","RNU6-998P"
"ENSMUSG00000037349","NUDT22"
"ENSMUSG00000026779","MASTL"
"ENSMUSG00000020328","NUDCD2"
"ENSMUSG00000088482","RNU6-1023P"
"ENSMUSG00000035958","TDP2"
"ENSMUSG00000042854","TP53RK"
"ENSMUSG00000058499","PIP"
"ENSMUSG00000029710","EPHB4"
"ENSMUSG00000054446","CPA1"
"ENSMUSG00000003477","INMT-MINDY4"
"ENSMUSG00000026835","FCN1"
"ENSMUSG00000033022","CDO1"
"ENSMUSG00000029193","CCKAR"
"ENSMUSG00000027955","GASK1B"
"ENSMUSG00000009013","DYNLL1"
"ENSMUSG00000022185","ACIN1"
"ENSMUSG00000022370","MRPL13"
"ENSMUSG00000030230","PLCZ1"
"ENSMUSG00000030871","EARS2"
"ENSMUSG00000074826","RAMACL"
"ENSMUSG00000074826","RAMAC"
"ENSMUSG00000028158","MTTP"
"ENSMUSG00000022429","DMC1"
"ENSMUSG00000044952","KCTD21"
"ENSMUSG00000007950","ABHD8"
"ENSMUSG00000008429","HERPUD2"
"ENSMUSG00000023073","SLC10A2"
"ENSMUSG00000099041","LRRC8A"
"ENSMUSG00000022580","RHPN1"
"ENSMUSG00000029417","CXCL9"
"ENSMUSG00000019471","CDC37"
"ENSMUSG00000047454","GPHN"
"ENSMUSG00000024066","XDH"
"ENSMUSG00000055835","ZFP1"
"ENSMUSG00000000247","LHX2"
"ENSMUSG00000028431","ELP1"
"ENSMUSG00000018425","DHX40"
"ENSMUSG00000078440","DOHH"
"ENSMUSG00000029790","CEP41"
"ENSMUSG00000049470","AFF4"
"ENSMUSG00000043415","OTUD1"
"ENSMUSG00000030427","LILRB4"
"ENSMUSG00000036208","NEPRO"
"ENSMUSG00000009093","GSTT4"
"ENSMUSG00000045364","IFNE"
"ENSMUSG00000021186","FBLN5"
"ENSMUSG00000078923","UBE2V1"
"ENSMUSG00000012819","CDH23"
"ENSMUSG00000021079","TIMM9"
"ENSMUSG00000097084","FOXL1"
"ENSMUSG00000055491","PPRC1"
"ENSMUSG00002076351","RNU6-885P"
"ENSMUSG00000029536","GATC"
"ENSMUSG00000099541","SYCP3"
"ENSMUSG00000063146","CLIP2"
"ENSMUSG00000083282","CTSF"
"ENSMUSG00000012211","TEX22"
"ENSMUSG00000047409","CTDSPL"
"ENSMUSG00000064966","SNORD15B"
"ENSMUSG00000036504","PHPT1"
"ENSMUSG00000071909","NUTM2G"
"ENSMUSG00000071909","NUTM2D"
"ENSMUSG00000071909","NUTM2F"
"ENSMUSG00000029431","B3GNT4"
"ENSMUSG00000030825","HSD17B14"
"ENSMUSG00000065484","MIR130A"
"ENSMUSG00000018669","CDK5RAP3"
"ENSMUSG00000038002","CRAMP1"
"ENSMUSG00000040482","DXO"
"ENSMUSG00000024979","TECTB"
"ENSMUSG00000076778","TRAV22"
"ENSMUSG00000043587","PXYLP1"
"ENSMUSG00000059820","NKAPD1"
"ENSMUSG00000071350","SETDB2"
"ENSMUSG00000020708","PSMC5"
"ENSMUSG00000024259","SLC25A46"
"ENSMUSG00000020151","PTPRR"
"ENSMUSG00000008136","FHL2"
"ENSMUSG00000028497","HACD4"
"ENSMUSG00000067150","XPO5"
"ENSMUSG00000027401","TGM3"
"ENSMUSG00000064666","SNORA52"
"ENSMUSG00000062980","CPED1"
"ENSMUSG00000028536","C1orf210"
"ENSMUSG00000073838","TUFM"
"ENSMUSG00000045036","TMEM232"
"ENSMUSG00000034334","FAM151B"
"ENSMUSG00000030708","DNAJB13"
"ENSMUSG00000019124","SCRN1"
"ENSMUSG00000034259","EXOSC4"
"ENSMUSG00000050058","PRM3"
"ENSMUSG00000078786","C19orf54"
"ENSMUSG00000038497","TMCO3"
"ENSMUSG00000037221","MOSPD3"
"ENSMUSG00000044816","C2orf80"
"ENSMUSG00000050890","PDIK1L"
"ENSMUSG00000021361","TMEM14C"
"ENSMUSG00000035754","WDR18"
"ENSMUSG00000051615","RAP2A"
"ENSMUSG00000074063","OSGIN1"
"ENSMUSG00000032042","SRPRA"
"ENSMUSG00000028926","CDK14"
"ENSMUSG00000090166","RNASE3"
"ENSMUSG00000042453","RELN"
"ENSMUSG00000020720","PSMD12"
"ENSMUSG00000036411","KIAA0895"
"ENSMUSG00000031844","HSD17B2"
"ENSMUSG00000049057","OR4C46"
"ENSMUSG00000076795","TRAV17"
"ENSMUSG00000094051","IGHV1-45"
"ENSMUSG00000094051","IGHV1-46"
"ENSMUSG00000094051","IGHV1-58"
"ENSMUSG00000094051","IGHV1-3"
"ENSMUSG00000094051","IGHV1-69"
"ENSMUSG00000094051","IGHV1-69-2"
"ENSMUSG00000094051","IGHV1-69D"
"ENSMUSG00000021759","PLPP1"
"ENSMUSG00000034424","GCSH"
"ENSMUSG00000065593","MIR339"
"ENSMUSG00000040405","HAVCR1"
"ENSMUSG00000084450","SNORA11E"
"ENSMUSG00000084450","SNORA11D"
"ENSMUSG00000071713","CSF2RB"
"ENSMUSG00000040533","MATN1"
"ENSMUSG00000030996","ART1"
"ENSMUSG00000039497","DSE"
"ENSMUSG00000051346","SPRYD4"
"ENSMUSG00000109564","MUC16"
"ENSMUSG00000119186","SNORD116-5"
"ENSMUSG00000119186","SNORD116-1"
"ENSMUSG00000119186","SNORD116-3"
"ENSMUSG00000038085","CNBD2"
"ENSMUSG00000073471","RSPH3"
"ENSMUSG00000032890","RIMS3"
"ENSMUSG00000070980","ACTL7B"
"ENSMUSG00000066720","CLDN9"
"ENSMUSG00000096223","SPIN2A"
"ENSMUSG00000023067","CDKN1A"
"ENSMUSG00000059456","PTK2B"
"ENSMUSG00000027514","ZBP1"
"ENSMUSG00000020871","DLX4"
"ENSMUSG00000084063","SYCP3"
"ENSMUSG00000102313","IGHV1-45"
"ENSMUSG00000102313","IGHV1-46"
"ENSMUSG00000102313","IGHV1-58"
"ENSMUSG00000102313","IGHV1-3"
"ENSMUSG00000102313","IGHV1-69"
"ENSMUSG00000102313","IGHV1-69-2"
"ENSMUSG00000102313","IGHV1-69D"
"ENSMUSG00000028249","SDCBP"
"ENSMUSG00000047898","CCR4"
"ENSMUSG00000076665","IGHV3-72"
"ENSMUSG00000076665","IGHV3-73"
"ENSMUSG00000057240","MS4A13"
"ENSMUSG00000038180","SPAG4"
"ENSMUSG00000002249","TEAD3"
"ENSMUSG00000020123","AVPR1A"
"ENSMUSG00000001948","SPA17"
"ENSMUSG00000063568","JAZF1"
"ENSMUSG00000037622","WDTC1"
"ENSMUSG00000015882","LCORL"
"ENSMUSG00000050965","PRKCA"
"ENSMUSG00000039660","SPOUT1"
"ENSMUSG00000054793","CADM4"
"ENSMUSG00000037490","SLC2A12"
"ENSMUSG00000072596","RNASE3"
"ENSMUSG00000015092","EDF1"
"ENSMUSG00000023055","CALCOCO1"
"ENSMUSG00000040044","ORC3"
"ENSMUSG00000100045","SYCP3"
"ENSMUSG00000031608","GALNT7"
"ENSMUSG00000096035","ODAPH"
"ENSMUSG00002076781","RN7SKP216"
"ENSMUSG00000111660","OR13C7"
"ENSMUSG00000027014","CWC22"
"ENSMUSG00000032185","CARM1"
"ENSMUSG00000006356","CRIP2"
"ENSMUSG00000065657","RNU6-893P"
"ENSMUSG00000076674","IGHV4-39"
"ENSMUSG00000076674","IGHV4-59"
"ENSMUSG00000076674","IGHV4-4"
"ENSMUSG00000076674","IGHV4-61"
"ENSMUSG00000023906","CLDN6"
"ENSMUSG00000029249","REST"
"ENSMUSG00000067297","IFIT1B"
"ENSMUSG00000009741","UBP1"
"ENSMUSG00000103468","SPIN2A"
"ENSMUSG00000084346","CYP4F12"
"ENSMUSG00000039375","WDR17"
"ENSMUSG00000039158","AKNA"
"ENSMUSG00000032254","KIF23"
"ENSMUSG00000078651","AOC2"
"ENSMUSG00000025384","FAAP100"
"ENSMUSG00000079033","MEF2B"
"ENSMUSG00000020279","IL9R"
"ENSMUSG00000090935","SYNJ2BP"
"ENSMUSG00000028841","CNKSR1"
"ENSMUSG00000031796","CFAP20"
"ENSMUSG00000038417","FIG4"
"ENSMUSG00000026004","KANSL1L"
"ENSMUSG00000050810","PRAMEF18"
"ENSMUSG00000050810","PRAMEF2"
"ENSMUSG00000050810","PRAMEF4"
"ENSMUSG00000050810","PRAMEF13"
"ENSMUSG00000050810","PRAMEF10"
"ENSMUSG00000050810","PRAMEF11"
"ENSMUSG00000050810","PRAMEF1"
"ENSMUSG00000050810","PRAMEF6"
"ENSMUSG00000050810","PRAMEF5"
"ENSMUSG00000050810","PRAMEF33"
"ENSMUSG00000050810","PRAMEF7"
"ENSMUSG00000050810","PRAMEF8"
"ENSMUSG00000020300","CPEB4"
"ENSMUSG00000052616","TERB1"
"ENSMUSG00000032965","IFT57"
"ENSMUSG00000070074","MIR484"
"ENSMUSG00000039585","MYO9A"
"ENSMUSG00000034312","IQSEC1"
"ENSMUSG00000038193","HAND2"
"ENSMUSG00000020659","CBLL1"
"ENSMUSG00000050370","CH25H"
"ENSMUSG00000066279","CHRNA10"
"ENSMUSG00000011118","PANX3"
"ENSMUSG00000063275","HACD1"
"ENSMUSG00000021620","ACOT12"
"ENSMUSG00000035295","WDR38"
"ENSMUSG00000091649","PHF11"
"ENSMUSG00000027999","PLA2G12A"
"ENSMUSG00000032530","LYZL4"
"ENSMUSG00000025204","NDUFB8"
"ENSMUSG00000044701","IL27"
"ENSMUSG00000015357","CLPX"
"ENSMUSG00000094910","C14orf132"
"ENSMUSG00000025630","HPRT1"
"ENSMUSG00000019214","CHTF18"
"ENSMUSG00000022620","ARSA"
"ENSMUSG00000050608","MICOS10-NBL1"
"ENSMUSG00000050608","MICOS10"
"ENSMUSG00002075471","RNA5SP343"
"ENSMUSG00000037111","SETD7"
"ENSMUSG00000036095","DGKB"
"ENSMUSG00000020280","PUS10"
"ENSMUSG00000052488","CHERP"
"ENSMUSG00000050908","TVP23A"
"ENSMUSG00000036885","ARHGEF26"
"ENSMUSG00000040842","SZRD1"
"ENSMUSG00000039179","TEKT5"
"ENSMUSG00000025066","SFR1"
"ENSMUSG00000022443","MYH9"
"ENSMUSG00000119254","SNORD116-5"
"ENSMUSG00000119254","SNORD116-1"
"ENSMUSG00000119254","SNORD116-3"
"ENSMUSG00000035125","GCFC2"
"ENSMUSG00000019518","AP4M1"
"ENSMUSG00000074345","TNFAIP8L3"
"ENSMUSG00000029047","PEX10"
"ENSMUSG00000038086","HSPB2"
"ENSMUSG00000038086","HSPB2-C11orf52"
"ENSMUSG00000042686","JPH1"
"ENSMUSG00000061126","CYP4F22"
"ENSMUSG00000022324","MATN2"
"ENSMUSG00000030695","ALDOA"
"ENSMUSG00000094601","SPIN2A"
"ENSMUSG00000045671","SPRED2"
"ENSMUSG00000029272","SULT1E1"
"ENSMUSG00000039130","ZC3HC1"
"ENSMUSG00002076264","RNU6-491P"
"ENSMUSG00000059455","PLAC8L1"
"ENSMUSG00000095523","PRAMEF18"
"ENSMUSG00000095523","PRAMEF2"
"ENSMUSG00000095523","PRAMEF4"
"ENSMUSG00000095523","PRAMEF13"
"ENSMUSG00000095523","PRAMEF10"
"ENSMUSG00000095523","PRAMEF11"
"ENSMUSG00000095523","PRAMEF1"
"ENSMUSG00000095523","PRAMEF6"
"ENSMUSG00000095523","PRAMEF5"
"ENSMUSG00000095523","PRAMEF33"
"ENSMUSG00000095523","PRAMEF7"
"ENSMUSG00000095523","PRAMEF8"
"ENSMUSG00000020077","SRGN"
"ENSMUSG00000026078","PDCL3"
"ENSMUSG00000029925","TBXAS1"
"ENSMUSG00000030757","ZKSCAN2"
"ENSMUSG00000031209","HEPH"
"ENSMUSG00000029625","CPSF4"
"ENSMUSG00000032908","SGPP2"
"ENSMUSG00000010803","GABRA1"
"ENSMUSG00000092544","ZNF627"
"ENSMUSG00000076796","TRAV19"
"ENSMUSG00000017049","CCDC70"
"ENSMUSG00000073139","TMEM185A"
"ENSMUSG00000043962","THRAP3"
"ENSMUSG00000078510","PRAMEF18"
"ENSMUSG00000078510","PRAMEF2"
"ENSMUSG00000078510","PRAMEF4"
"ENSMUSG00000078510","PRAMEF13"
"ENSMUSG00000078510","PRAMEF10"
"ENSMUSG00000078510","PRAMEF11"
"ENSMUSG00000078510","PRAMEF1"
"ENSMUSG00000078510","PRAMEF6"
"ENSMUSG00000078510","PRAMEF5"
"ENSMUSG00000078510","PRAMEF33"
"ENSMUSG00000078510","PRAMEF7"
"ENSMUSG00000078510","PRAMEF8"
"ENSMUSG00000055609","HBZ"
"ENSMUSG00000075054","YAE1"
"ENSMUSG00000028469","NPR2"
"ENSMUSG00000090685","ATP6V1FNB"
"ENSMUSG00000065507","MIR204"
"ENSMUSG00000050796","B3GALT6"
"ENSMUSG00000049907","RASL11B"
"ENSMUSG00000027540","PTPN1"
"ENSMUSG00000000154","SLC22A18"
"ENSMUSG00000050030","OR4K1"
"ENSMUSG00000116672","UNC93A"
"ENSMUSG00000041685","FCHO2"
"ENSMUSG00000024777","PPP2R5B"
"ENSMUSG00000070979","ACTL7A"
"ENSMUSG00000045648","VWC2L"
"ENSMUSG00000025008","TCTN3"
"ENSMUSG00000034057","MYRFL"
"ENSMUSG00000040195","NEMP1"
"ENSMUSG00000034384","BARHL2"
"ENSMUSG00000096417","TRAV12-1"
"ENSMUSG00000096417","TRAV12-2"
"ENSMUSG00000096417","TRAV12-3"
"ENSMUSG00000096036","SPIN2A"
"ENSMUSG00002076717","RN7SKP217"
"ENSMUSG00000046049","RP1L1"
"ENSMUSG00000022759","LRRC74B"
"ENSMUSG00000076666","IGHV1-45"
"ENSMUSG00000076666","IGHV1-46"
"ENSMUSG00000076666","IGHV1-58"
"ENSMUSG00000076666","IGHV1-3"
"ENSMUSG00000076666","IGHV1-69"
"ENSMUSG00000076666","IGHV1-69-2"
"ENSMUSG00000076666","IGHV1-69D"
"ENSMUSG00002075425","SNORA17A"
"ENSMUSG00000023861","MPC1"
"ENSMUSG00000118795","RNU6-1151P"
"ENSMUSG00000037656","SLC20A2"
"ENSMUSG00000072663","SPEF2"
"ENSMUSG00000030774","PAK1"
"ENSMUSG00000038816","CTNNAL1"
"ENSMUSG00000040010","SLC7A5"
"ENSMUSG00000034574","DAAM1"
"ENSMUSG00000002804","NUDT14"
"ENSMUSG00000056679","GPR173"
"ENSMUSG00000033423","ERI3"
"ENSMUSG00000093934","OR8G2P"
"ENSMUSG00000093934","OR8G3P"
"ENSMUSG00000041560","NOP53"
"ENSMUSG00000070424","ART5"
"ENSMUSG00000025607","COPG2"
"ENSMUSG00000032507","FBXL2"
"ENSMUSG00000102692","DCHS2"
"ENSMUSG00000029671","WNT16"
"ENSMUSG00000027082","TFPI"
"ENSMUSG00000031957","CTRB2"
"ENSMUSG00000031957","CTRB1"
"ENSMUSG00000035020","EPGN"
"ENSMUSG00000057098","EBF1"
"ENSMUSG00000041165","SPEM1"
"ENSMUSG00000022704","QTRT2"
"ENSMUSG00000039376","SYNPO2L"
"ENSMUSG00000094163","SPOP"
"ENSMUSG00000034278","DNAJC17"
"ENSMUSG00000065608","MIRLET7A3"
"ENSMUSG00000019917","SEPTIN10"
"ENSMUSG00000040373","CACNG5"
"ENSMUSG00000059049","FREM1"
"ENSMUSG00000020009","IFNGR1"
"ENSMUSG00000063137","OR5K3"
"ENSMUSG00000025907","RB1CC1"
"ENSMUSG00000031883","CA7"
"ENSMUSG00000062148","RNASE3"
"ENSMUSG00000037892","PCDH18"
"ENSMUSG00000029376","MTHFD2L"
"ENSMUSG00000000049","APOH"
"ENSMUSG00000038859","BAIAP2L1"
"ENSMUSG00000053129","GSX1"
"ENSMUSG00000023333","GCM1"
"ENSMUSG00000015787","ABO"
"ENSMUSG00000032412","ATP1B3"
"ENSMUSG00000001497","PAX9"
"ENSMUSG00000054428","ATP5IF1"
"ENSMUSG00000052387","TRPM3"
"ENSMUSG00000073755","C1orf216"
"ENSMUSG00000051391","YWHAG"
"ENSMUSG00000029816","GPNMB"
"ENSMUSG00000021795","SFTPD"
"ENSMUSG00000013858","TMEM259"
"ENSMUSG00000028035","DNAJB4"
"ENSMUSG00000064795","RNU2-50P"
"ENSMUSG00000024958","GPR137"
"ENSMUSG00000076759","TRAV4"
"ENSMUSG00000006736","TSPAN31"
"ENSMUSG00000056216","CEBPG"
"ENSMUSG00000023982","GUCA1A"
"ENSMUSG00000024680","MS4A2"
"ENSMUSG00000060663","OR5K3"
"ENSMUSG00000049148","PLCXD3"
"ENSMUSG00000030641","DDIAS"
"ENSMUSG00000003316","GLG1"
"ENSMUSG00000074720","PRAMEF18"
"ENSMUSG00000074720","PRAMEF2"
"ENSMUSG00000074720","PRAMEF4"
"ENSMUSG00000074720","PRAMEF13"
"ENSMUSG00000074720","PRAMEF10"
"ENSMUSG00000074720","PRAMEF11"
"ENSMUSG00000074720","PRAMEF1"
"ENSMUSG00000074720","PRAMEF6"
"ENSMUSG00000074720","PRAMEF5"
"ENSMUSG00000074720","PRAMEF33"
"ENSMUSG00000074720","PRAMEF7"
"ENSMUSG00000074720","PRAMEF8"
"ENSMUSG00000051427","CCDC157"
"ENSMUSG00000051207","MRGPRD"
"ENSMUSG00000078355","IFNA5"
"ENSMUSG00000078355","IFNA21"
"ENSMUSG00000079260","TMPPE"
"ENSMUSG00000026963","TMEM210"
"ENSMUSG00000039671","ZMYND8"
"ENSMUSG00000025020","SLIT1"
"ENSMUSG00000065620","RNU2-51P"
"ENSMUSG00000011589","FSD1"
"ENSMUSG00000060183","CXCL11"
"ENSMUSG00000024160","SPSB3"
"ENSMUSG00000073931","OR52D1"
"ENSMUSG00000024642","TLE4"
"ENSMUSG00000022844","PDIA5"
"ENSMUSG00000023940","SGO1"
"ENSMUSG00000045896","PAIP2B"
"ENSMUSG00000031778","CX3CL1"
"ENSMUSG00000074852","HPSE2"
"ENSMUSG00000064080","FBLN2"
"ENSMUSG00002076884","RN7SKP155"
"ENSMUSG00000073888","CCL27"
"ENSMUSG00000024942","CAPN1"
"ENSMUSG00000063919","SRRM4"
"ENSMUSG00000022186","OXCT1"
"ENSMUSG00000034777","VAX2"
"ENSMUSG00000042548","ASXL1"
"ENSMUSG00000030577","CD22"
"ENSMUSG00000035392","DENND1A"
"ENSMUSG00000053436","MAPK14"
"ENSMUSG00000000690","HOXB6"
"ENSMUSG00000022579","GPIHBP1"
"ENSMUSG00000021209","PPP4R4"
"ENSMUSG00000044502","BOD1"
"ENSMUSG00000059473","OR10G9"
"ENSMUSG00002076349","RNU6-921P"
"ENSMUSG00000040414","SLC25A28"
"ENSMUSG00000057564","OR4E1"
"ENSMUSG00000119741","RNU6-46P"
"ENSMUSG00000030554","SYNM"
"ENSMUSG00000029535","TRIAP1"
"ENSMUSG00000094306","RNU1-136P"
"ENSMUSG00000074300","SMIM31"
"ENSMUSG00000024074","CRIM1"
"ENSMUSG00000034126","POMT2"
"ENSMUSG00000028086","FBXW7"
"ENSMUSG00000039047","PIGK"
"ENSMUSG00000060487","SAMD5"
"ENSMUSG00000047789","SLC38A9"
"ENSMUSG00000096626","SYCP3"
"ENSMUSG00000032324","TSPAN3"
"ENSMUSG00000024065","EHD3"
"ENSMUSG00000054266","SERPINB9"
"ENSMUSG00000021185","DGLUCY"
"ENSMUSG00000003062","STARD3NL"
"ENSMUSG00000030077","CHL1"
"ENSMUSG00000036078","SIGMAR1"
"ENSMUSG00000090877","HSPA1A"
"ENSMUSG00000090877","HSPA1B"
"ENSMUSG00000079702","SSX4B"
"ENSMUSG00000079702","SSX2"
"ENSMUSG00000074604","MGST2"
"ENSMUSG00000021254","GPATCH2L"
"ENSMUSG00000036446","LUM"
"ENSMUSG00000026885","TTLL11"
"ENSMUSG00000020149","RAB1A"
"ENSMUSG00000042476","ABCB4"
"ENSMUSG00000028403","ZDHHC21"
"ENSMUSG00000028223","DECR1"
"ENSMUSG00000021974","FGF9"
"ENSMUSG00000036977","ANAPC10"
"ENSMUSG00000030978","RRM1"
"ENSMUSG00000021339","MRS2"
"ENSMUSG00000053768","CHCHD3"
"ENSMUSG00000021665","HEXB"
"ENSMUSG00000034709","PPP1R21"
"ENSMUSG00000026110","MGAT4A"
"ENSMUSG00000052554","DEFB108B"
"ENSMUSG00000032443","ZCWPW2"
"ENSMUSG00000019773","FBXO5"
"ENSMUSG00000014592","CAMTA1"
"ENSMUSG00000066149","CDC26"
"ENSMUSG00000056296","SYNPR"
"ENSMUSG00000055963","TRIQK"
"ENSMUSG00000021965","SKA3"
"ENSMUSG00000029086","PROM1"
"ENSMUSG00000042647","ACAD10"
"ENSMUSG00000025489","IFITM5"
"ENSMUSG00000049823","ZBTB12"
"ENSMUSG00000039648","KYAT1"
"ENSMUSG00000003119","CDK12"
"ENSMUSG00000073460","PNLDC1"
"ENSMUSG00000030826","BCAT2"
"ENSMUSG00000010045","TMEM115"
"ENSMUSG00000032434","CMTM6"
"ENSMUSG00000035851","YTHDC1"
"ENSMUSG00000043881","KBTBD6"
"ENSMUSG00000043881","KBTBD7"
"ENSMUSG00000038192","CER1"
"ENSMUSG00000046573","LYRM4"
"ENSMUSG00000029352","CRYBB3"
"ENSMUSG00000037159","WEE2"
"ENSMUSG00000048899","RIMKLA"
"ENSMUSG00000028435","AQP3"
"ENSMUSG00000056899","IMMP2L"
"ENSMUSG00000025727","PRR35"
"ENSMUSG00000015890","AMDHD1"
"ENSMUSG00000038143","STOX2"
"ENSMUSG00000032012","NECTIN1"
"ENSMUSG00000041426","HIBCH"
"ENSMUSG00000043411","USP48"
"ENSMUSG00000001517","FOXM1"
"ENSMUSG00000025934","GSTA5"
"ENSMUSG00000035245","EOGT"
"ENSMUSG00000011171","VIPR2"
"ENSMUSG00000036114","RPP25L"
"ENSMUSG00000041064","PIF1"
"ENSMUSG00000029299","ABCG2"
"ENSMUSG00000024855","PACS1"
"ENSMUSG00000004931","APBA3"
"ENSMUSG00000007411","MARK3"
"ENSMUSG00000094914","TRAV8-1"
"ENSMUSG00000094914","TRAV8-3"
"ENSMUSG00000061118","DNAJC30"
"ENSMUSG00000056912","C12orf50"
"ENSMUSG00000006717","ACOT13"
"ENSMUSG00000065840","SNORA71E"
"ENSMUSG00000118814","RNU6-1222P"
"ENSMUSG00000046994","MARS2"
"ENSMUSG00000024118","TEDC2"
"ENSMUSG00000027399","IL1A"
"ENSMUSG00000020463","PPP4R3B"
"ENSMUSG00000037104","SOCS5"
"ENSMUSG00000090268","SPOP"
"ENSMUSG00000033808","TMEM87A"
"ENSMUSG00000013483","CARD14"
"ENSMUSG00000049176","FRMPD4"
"ENSMUSG00000021458","AOPEP"
"ENSMUSG00000028837","PSMB2"
"ENSMUSG00000018809","SMYD4"
"ENSMUSG00000003848","NOB1"
"ENSMUSG00000019854","REPS1"
"ENSMUSG00000050592","FAM78A"
"ENSMUSG00000074199","KRTDAP"
"ENSMUSG00000047207","OR10Q1"
"ENSMUSG00000055239","KCMF1"
"ENSMUSG00002075166","RN7SKP142"
"ENSMUSG00000015093","CLIC3"
"ENSMUSG00000024246","THUMPD2"
"ENSMUSG00000026817","AK1"
"ENSMUSG00000094231","TRAV8-1"
"ENSMUSG00000094231","TRAV8-3"
"ENSMUSG00000119374","SNORD116-5"
"ENSMUSG00000119374","SNORD116-1"
"ENSMUSG00000119374","SNORD116-3"
"ENSMUSG00000043144","AQP6"
"ENSMUSG00000047720","KLRC3"
"ENSMUSG00000110344","SMIM36"
"ENSMUSG00000025330","PADI4"
"ENSMUSG00000021806","NID2"
"ENSMUSG00000032238","RORA"
"ENSMUSG00000084527","RNU6-1313P"
"ENSMUSG00000031374","ZFP92"
"ENSMUSG00000027533","FABP5"
"ENSMUSG00000052395","RFT1"
"ENSMUSG00000038069","CDKN2AIP"
"ENSMUSG00000017721","PIGT"
"ENSMUSG00000000753","SERPINF1"
"ENSMUSG00000032366","TPM1"
"ENSMUSG00000015542","NAT9"
"ENSMUSG00000062524","NCR1"
"ENSMUSG00000061474","MRPS36"
"ENSMUSG00000039828","WDR70"
"ENSMUSG00000073418","C4A"
"ENSMUSG00000073418","C4B"
"ENSMUSG00000006731","B4GALNT1"
"ENSMUSG00000029581","FSCN1"
"ENSMUSG00000050043","TMX2"
"ENSMUSG00000020088","SAR1A"
"ENSMUSG00000040594","RANBP17"
"ENSMUSG00000030770","PARVA"
"ENSMUSG00000087878","RNU2-54P"
"ENSMUSG00000039676","CAPSL"
"ENSMUSG00000096255","DYNLT1"
"ENSMUSG00000054662","ANO9"
"ENSMUSG00000015013","TRAPPC2L"
"ENSMUSG00000000567","SOX9"
"ENSMUSG00000003604","AVEN"
